id;x_wgs;y_wgs
5868769;24.912227792423895;60.30203359601825
5868771;24.921268578283236;60.30217535773115
5868773;24.930309455014093;60.30231650469574
5868775;24.939350422222827;60.30245703689981
5868778;24.95291204182077;60.30266668250326
5868779;24.957432626499212;60.30273625697767
5868781;24.96647386277945;60.302874944827266
5868785;24.98455660165536;60.30315047608771
5868786;24.989077341569576;60.30321897463603
5868787;24.993598103463455;60.303287319474656
5868788;24.998118887287756;60.30335551060213
5868789;25.00263969299325;60.30342354801694
5868792;25.016202240904597;60.30362673797084
5868793;25.020723133642566;60.30369416052039
5868794;25.025244048015562;60.30376142934993
5868795;25.029764983974346;60.30382854445804
5868796;25.03428594146968;60.30389550584324
5868797;25.038806920452316;60.30396231350412
5868798;25.043327920873036;60.3040289674392
5868799;25.04784894268258;60.30409546764704
5868800;25.052369985831703;60.304161814126225
5868808;25.088539093339804;60.304687051555284
5868809;25.09306032632888;60.30475201441205
5868812;25.10662415018148;60.30494598051931
5868813;25.11114546626323;60.305010328396044
5868814;25.11566680299499;60.3050745225243
5868815;25.120188160327476;60.305138562902634
5868816;25.12470953821143;60.30520244952967
5868821;25.147316734178798;60.3055195763474
5870544;24.52373526300149;60.293113854629524
5870545;24.528253193810286;60.293198015568564
5870546;24.532771151605438;60.29328202298019
5870552;24.55987946234286;60.293782843273114
5870571;24.645728723553113;60.29533230660779
5870572;24.650247365772536;60.295412321678675
5870580;24.686397423215837;60.29604691338938
5870582;24.695435191245124;60.296204025460675
5870583;24.699954113039947;60.29628235110846
5870584;24.70447305995608;60.296360523162114
5870587;24.718030050941184;60.2965941177412
5870589;24.727068169637302;60.29674907945885
5870590;24.7315872662498;60.296826329912115
5870592;24.7406255337581;60.29698036999918
5870597;24.763221633555403;60.297362782025594
5870599;24.772260244853143;60.297514671524866
5870602;24.78581834419147;60.29774135361341
5870603;24.7903377590788;60.29781660706027
5870615;24.844572606488423;60.29870766502437
5870617;24.85361207970111;60.2988540237062
5870618;24.85813185150779;60.29892697257315
5870621;24.871691307139052;60.29914489725915
5870623;24.88073106057754;60.29928941210504
5870624;24.885250972054536;60.29936143903985
5870625;24.889770906637796;60.29943331231384
5870627;24.898810844926423;60.2995765978731
5870628;24.903330848533415;60.299648010155245
5870629;24.907850875049935;60.29971926877036
5870630;24.912370924426806;60.29979037371691
5870631;24.916890996614814;60.29986132499331
5870633;24.92593120922758;60.30000276652962
5870634;24.930451349553927;60.30007325678644
5870636;24.939491698000598;60.30021377626984
5870639;24.953052389417554;60.30042340289641
5870641;24.962092962286132;60.30056238556415
5870643;24.971133624234614;60.3007007534845
5870644;24.975653988490823;60.30076970691067
5870646;24.98469478332106;60.3009071526875
5870648;24.99373566624702;60.301043983687045
5870649;24.998256140622875;60.30111216864164
5870650;25.002776636874966;60.30118019989749
5870652;25.01181769481117;60.301315801307
5870654;25.02085883966182;60.30145078790389
5870655;25.025379444557025;60.301518050643914
5870656;25.029900071033158;60.30158515967637
5870657;25.034420719041005;60.301652114999825
5870658;25.038941388531345;60.30171891661284
5870659;25.043462079454947;60.30178556451397
5870660;25.047982791762553;60.30185205870172
5870661;25.052503525404944;60.30191839917471
5870662;25.057024280332893;60.30198458593149
5870663;25.061545056497174;60.30205061897058
5870664;25.066065853848514;60.30211649829059
5870666;25.075107511915494;60.302247795767634
5870667;25.07962837253261;60.302313213921835
5870669;25.088670156687975;60.302443589054484
5870670;25.093191080127713;60.30250854603012
5870672;25.10223298948502;60.302637998792925
5870673;25.10675397530412;60.30270249457732
5870674;25.111274981817825;60.30276683662851
5870675;25.115796008976904;60.30283102494508
5870676;25.12031705673206;60.30289505952567
5870677;25.124838125034106;60.30295894036884
5870678;25.129359213833713;60.303022667473265
5870680;25.138401452728704;60.30314966046028
5870682;25.14744377302293;60.30327603847569
5872401;24.51035224885836;60.290617854504134
5872403;24.519387357476894;60.29078692870458
5872404;24.523904952428236;60.29087123554088
5872405;24.52842257440889;60.29095538886545
5872406;24.532940223369835;60.29103938867648
5872409;24.546493331644065;60.29129046701012
5872419;24.591672092754884;60.29211741566478
5872423;24.609744336167715;60.29244389614317
5872431;24.645890072526246;60.293089486791615
5872432;24.650408405757855;60.293169494622155
5872433;24.654926764645147;60.29324934889123
5872439;24.682037453989444;60.29372524961849
5872443;24.700111753781414;60.29403944532309
5872449;24.72722395595713;60.29450613143753
5872451;24.736261555774373;60.29466046477043
5872452;24.740780392791756;60.29473740104712
5872455;24.754337051689458;60.29496728829812
5872462;24.785970111912597;60.295498315793644
5872478;24.858278672003763;60.29668382745052
5872484;24.885395936991802;60.29711825459447
5872485;24.889915562297066;60.29719012136324
5872487;24.898954882014134;60.297333393953714
5872489;24.907994293545475;60.2974760519377
5872490;24.912514033618542;60.29754715044842
5872496;24.939632951262382;60.297970514677964
5872497;24.944152849944874;60.298040537562834
5872498;24.948672771089125;60.29811040678077
5872499;24.953192714645926;60.29818012233028
5872501;24.96223266880045;60.29831909241791
5872503;24.971272712014862;60.29845744781371
5872504;24.97579276689653;60.29852639499841
5872508;24.993873207105107;60.29880064694781
5872509;24.99839337208168;60.298868825730395
5872510;25.00291355892965;60.29893685082811
5872511;25.00743376759975;60.299004722239474
5872513;25.016474250209594;60.299140003997266
5872514;25.020994524050927;60.29920741434082
5872515;25.025514819517532;60.29927467099214
5872516;25.030035136560258;60.2993417739498
5872517;25.034555475129867;60.299408723212345
5872518;25.039075835177133;60.29947551877834
5872519;25.043596216652812;60.29954216064632
5872520;25.048116619507727;60.29960864881483
5872521;25.05263704369265;60.29967498328244
5872522;25.05715748915832;60.29974116404773
5872523;25.061677955855547;60.299807191109274
5872524;25.0661984437351;60.29987306446559
5872525;25.07071895274774;60.299938784115284
5872526;25.075239482844225;60.30000435005693
5872527;25.07976003397536;60.30006976228912
5872530;25.093321813084145;60.30026507671473
5872532;25.102363103427184;60.30039451775856
5872533;25.106883779732122;60.30045900770429
5872534;25.111404476727053;60.30052334393071
5872535;25.115925194362685;60.30058752643642
5872536;25.120445932589817;60.30065155522004
5872537;25.12496669135915;60.300715430280135
5872538;25.129487470621527;60.30077915161538
5872542;25.147570791615777;60.30103249968005
5872544;25.156612573790344;60.301158251327394
5874259;24.510522837556614;60.288375257289076
5874260;24.515040069541342;60.28845986348838
5874262;24.524074614825636;60.28862861540247
5874263;24.528591928027186;60.288712761113615
5874264;24.533109268202985;60.288796753325066
5874271;24.56473140059385;60.28938040066157
5874272;24.56924895479848;60.28946316481033
5874290;24.650569420087493;60.29092666654432
5874291;24.655087470030285;60.29100651358791
5874310;24.740935227151727;60.292494431093175
5874311;24.745453779785386;60.29257120682622
5874313;24.754490958860693;60.29272429754104
5874318;24.777084334803675;60.293104336535364
5874319;24.78160308301443;60.293179883556576
5874334;24.849387185797777;60.29429465640178
5874335;24.85390631573073;60.29436774568699
5874336;24.858425469103672;60.2944406813501
5874337;24.862944645867394;60.29451346338954
5874338;24.8674638459728;60.29458609180375
5874339;24.871983069370707;60.29465856659114
5874341;24.881021585847463;60.29480305527916
5874342;24.88554087882798;60.294875069176676
5874343;24.89006019490439;60.29494692944111
5874345;24.899098896148274;60.29509018906455
5874347;24.908137689185793;60.29523283413704
5874348;24.91265712000425;60.29530392621283
5874349;24.91717657362362;60.29537486464624
5874350;24.92169604999473;60.29544564943576
5874352;24.93073507079552;60.29558675807699
5874359;24.962372353049776;60.29607579831411
5874360;24.96689205423374;60.29614504658088
5874361;24.971411777628504;60.29621414118706
5874363;24.98045129085367;60.2963518694117
5874364;24.98497108058567;60.29642050302717
5874365;24.989490892331723;60.29648898297611
5874366;24.994010726042607;60.296557309257
5874367;24.99853058166915;60.296625481868396
5874368;25.003050459162154;60.296693500808814
5874369;25.00757035847239;60.29676136607676
5874370;25.0120902795507;60.29682907767079
5874371;25.01661022234787;60.296896635589434
5874372;25.021130186814673;60.2969640398312
5874373;25.02565017290197;60.29703129039467
5874374;25.030170180560493;60.29709838727836
5874375;25.034690209741044;60.297165330480816
5874376;25.03921026039445;60.297232120000615
5874377;25.043730332471497;60.29729875583627
5874378;25.04825042592293;60.29736523798635
5874379;25.052770540699566;60.29743156644943
5874380;25.057290676752203;60.29749774122406
5874381;25.061810834031622;60.29756376230882
5874384;25.07537143273835;60.29776090340957
5874385;25.079891674432684;60.297826309720556
5874387;25.088932220714188;60.29795666125013
5874389;25.09797285052462;60.298086397980434
5874391;25.10701356347016;60.29821551990023
5874392;25.11153395099554;60.298279850302684
5874393;25.116054359156998;60.298344026998315
5874394;25.120574787905305;60.298408049985746
5874395;25.12509523719124;60.298471919263584
5874396;25.129615706965563;60.298535634830436
5874398;25.138656707782406;60.298662604825665
5874399;25.143177238726445;60.298725859251306
5874402;25.156738953110168;60.29891470022387
5876116;24.515210322357433;60.28621725756654
5876117;24.519727272745513;60.28630170263154
5876120;24.533278286110928;60.286554116926034
5876125;24.555863846116434;60.28697173763947
5876129;24.57393277454822;60.28730307128054
5876131;24.582967397827996;60.28746781708504
5876132;24.58748474906224;60.28754995972701
5876141;24.628142089174162;60.288282335378305
5876149;24.664283708645534;60.288922896294316
5876150;24.668801526331027;60.2890022755018
5876152;24.677837237996666;60.28916057329317
5876153;24.682355131878666;60.28923949187362
5876162;24.72301730945889;60.28994284933418
5876163;24.72753545413934;60.290020232380634
5876165;24.73657181788075;60.29017453778385
5876167;24.745608280468954;60.290328228923066
5876169;24.75464484151115;60.29048130578493
5876172;24.76819986681648;60.29070976927879
5876175;24.781755111433778;60.29093685057433
5876176;24.78627357481302;60.29101223717668
5876184;24.822422147897566;60.29160980083012
5876189;24.845015780476654;60.29197828626115
5876190;24.8495345777879;60.29205152253856
5876193;24.863091110428087;60.292270309724664
5876195;24.872128915618884;60.29241539979449
5876198;24.88568579756827;60.29263188278646
5876199;24.890204804465;60.292703736547466
5876200;24.8947238344033;60.29277543668773
5876205;24.91731932799784;60.293131633023386
5876210;24.939915390258204;60.29348398860864
5876211;24.94443467040941;60.29355399881883
5876212;24.948953973012262;60.29362385538984
5876213;24.95347329801763;60.293693558320165
5876215;24.96251201503913;60.293832503252766
5876216;24.96703140695694;60.293901745252015
5876217;24.971550821080548;60.293970833604575
5876218;24.976070257360792;60.294039768308934
5876219;24.98058971574849;60.294108549363614
5876221;24.989628698649504;60.29424565051793
5876222;24.994148223064464;60.294313970614596
5876223;24.99866776939016;60.29438213705568
5876224;25.003187337577398;60.29445014983963
5876225;25.007706927576994;60.29451800896502
5876226;25.01222653933975;60.294585714430376
5876227;25.016746172816475;60.2946532662342
5876228;25.021265827958015;60.294720664375085
5876229;25.02578550471514;60.29478790885152
5876230;25.03030520303867;60.29485499966204
5876231;25.03482492287942;60.294921936805224
5876232;25.039344664188164;60.29498872027964
5876233;25.04386442691573;60.29505535008381
5876234;25.04838421101291;60.295121826216295
5876235;25.052904016430507;60.29518814867567
5876236;25.057423843119302;60.29525431746047
5876237;25.061943691030116;60.29532033256929
5876238;25.06646356011374;60.2953861940007
5876239;25.070983450320952;60.29545190175324
5876245;25.098103232404025;60.29584292093332
5876246;25.102623269098505;60.29590755289429
5876247;25.1071433265229;60.29597203116515
5876248;25.11166340462794;60.296036355744434
5876249;25.116183503364446;60.29610052663078
5876250;25.1207036226832;60.296164543822826
5876251;25.12522376253495;60.29622840731917
5876252;25.129743922870468;60.29629211711842
5876254;25.138784304795966;60.29641907562013
5877971;24.515380548058324;60.2839746505929
5877972;24.51989718977746;60.28405908801889
5877974;24.528930554347156;60.284227502463935
5877981;24.560548177075447;60.28481211855844
5877986;24.583132992862225;60.28522509697989
5877989;24.596684199214117;60.285471042124044
5877992;24.610235641608075;60.28571560577809
5877993;24.61475284129769;60.285796819990104
5878004;24.664443745124768;60.28668004454492
5878005;24.668961253946676;60.28675941657047
5878014;24.709619972355565;60.28746685589034
5878017;24.723173330269354;60.287699905300386
5878018;24.727691166012832;60.28777728134506
5878019;24.73220902656061;60.287854503840926
5878020;24.73672691186362;60.28793157278632
5878023;24.750280715813204;60.28816185830296
5878024;24.754798699646297;60.288238313029794
5878029;24.777388985476925;60.28861828324926
5878030;24.781907115632443;60.28869381659871
5878031;24.78642527000318;60.2887691963795
5878032;24.790943448540066;60.28884442259002
5878043;24.840644993366332;60.28966177480451
5878045;24.84968194629418;60.28980838769574
5878049;24.8677561334996;60.29009977035237
5878050;24.872274738628924;60.29017223202276
5878054;24.890349390984067;60.29046054268232
5878055;24.894868111786657;60.290532236333895
5878060;24.91746205962542;60.290888400434305
5878066;24.94457554696166;60.29131072800535
5878067;24.94909454036758;60.29138057825418
5878068;24.953613556170986;60.29145027487625
5878070;24.96265165477352;60.2915892072339
5878073;24.976208969429273;60.291796453531745
5878074;24.980728118585034;60.2918652283614
5878075;24.985247289794142;60.29193384955375
5878076;24.989766483007372;60.29200231710733
5878077;24.994285698175602;60.29207063102066
5878078;24.998804935249638;60.29213879129223
5878079;25.003324194180294;60.29220679792057
5878080;25.00784347491841;60.29227465090422
5878081;25.012362777414804;60.29234235024172
5878082;25.016882101620322;60.292409895931605
5878083;25.021401447485744;60.29247728797238
5878084;25.025920814961918;60.292544526362626
5878085;25.03044020399965;60.292611611100845
5878086;25.03495961454977;60.29267854218561
5878087;25.039479046563063;60.29274531961546
5878088;25.04399849999035;60.29281194338896
5878089;25.048517974782484;60.29287841350468
5878090;25.053037470890224;60.292944729961164
5878091;25.057556988264412;60.293010892756946
5878093;25.066596086615295;60.293142757360826
5878094;25.071115667493608;60.29320845916602
5878095;25.075635269441598;60.29327400730484
5878098;25.08919420121147;60.293469729708804
5878100;25.09823359350432;60.29359944295359
5878101;25.10275332083702;60.29366406906443
5878102;25.107273068894944;60.29372854149901
5878103;25.111792837628908;60.29379286025592
5878104;25.11631262698969;60.293857025333786
5878105;25.120832436928076;60.29392103673124
5878106;25.125352267394852;60.29398489444688
5878108;25.134391989716732;60.29411214882718
5878109;25.138911881473422;60.29417554548908
5878111;25.147951725932153;60.29430187774955
5878118;25.179591816295833;60.294739199352755
5879827;24.524583439902553;60.28190074868902
5879851;24.63298407240216;60.28387733964799
5879860;24.67363818156403;60.284595767953476
5879861;24.678155432395364;60.284674825770495
5879868;24.709776894942785;60.28522393193651
5879869;24.714294347107746;60.285301761575134
5879873;24.732364404736348;60.28561154481369
5879874;24.73688198114034;60.28568860678598
5879875;24.741399582244966;60.285765515219985
5879876;24.745917208001092;60.28584227011403
5879877;24.75043485835967;60.28591887146648
5879878;24.754952533271627;60.28599531927565
5879880;24.763987956559387;60.28614775425759
5879883;24.777541274414325;60.28637525511474
5879884;24.782059095615875;60.28645078162971
5879885;24.786576941027214;60.28652615458987
5879891;24.813684519151916;60.28697516760951
5879892;24.81820253265725;60.28704946564077
5879897;24.840792956457484;60.28741865224895
5879898;24.8453111121285;60.2874920288498
5879899;24.84982929132191;60.28756525187334
5879902;24.86338396954544;60.28778399946422
5879903;24.867902242337312;60.28785660816271
5879904;24.872420538406036;60.28792906327597
5879906;24.88145720017746;60.288073512740596
5879908;24.890493954466738;60.288217347845666
5879913;24.913086242376355;60.2885742477035
5879919;24.94019773925071;60.2889974586919
5879920;24.944716401067275;60.289067456230875
5879921;24.94923508532545;60.28913730015843
5879922;24.953753791976034;60.28920699047305
5879923;24.958272520969906;60.28927652717322
5879924;24.962791272257917;60.28934591025748
5879925;24.967310045790914;60.28941513972429
5879926;24.97182884151975;60.28948421557216
5879927;24.976347659395245;60.28955313779959
5879929;24.985385361389667;60.28969052138716
5879930;24.98990424541028;60.28975898274432
5879931;24.99442315138092;60.28982729047513
5879932;24.99894207925246;60.28989544457805
5879933;25.00346102897571;60.289963445051626
5879934;25.007980000501558;60.2900312918944
5879935;25.012498993780778;60.29009898510489
5879936;25.017018008764225;60.29016652468164
5879937;25.021537045402727;60.290233910623165
5879938;25.02605610364715;60.29030114292805
5879939;25.03057518344826;60.29036822159479
5879940;25.03509428475692;60.29043514662195
5879941;25.03961340752394;60.290501918008076
5879942;25.044132551700176;60.290568535751746
5879943;25.04865171723644;60.290634999851505
5879944;25.0531709040835;60.2907013103059
5879947;25.06672859199799;60.290899319782625
5879949;25.075767156260184;60.29103055784746
5879954;25.09836393383018;60.291355964041216
5879955;25.102883351850277;60.291420584302706
5879956;25.107402790590964;60.29148505090181
5879957;25.111922250003044;60.29154936383715
5879958;25.11644173003731;60.291613523107344
5879959;25.120961230644564;60.29167752871101
5879961;25.13000029338119;60.29180507891315
5879962;25.134519855412197;60.29186862350886
5881679;24.520236942667047;60.2795738556415
5881685;24.54733365613021;60.280077166229994
5881686;24.55184986896583;60.28016051425816
5881688;24.56088237470341;60.28032674995263
5881692;24.578947705072135;60.280657379843774
5881705;24.637662930955695;60.28171496861963
5881706;24.642179668583292;60.28179524724248
5881713;24.673797549529827;60.28235289982142
5881716;24.687348451642308;60.28258959130644
5881726;24.73251975816241;60.28336858478272
5881729;24.746071634860716;60.28359928920816
5881730;24.750588976352773;60.28367588363006
5881731;24.755106342392683;60.28375232452253
5881732;24.759623732931402;60.283828611883926
5881736;24.777693539092855;60.28413222598595
5881737;24.782211051389506;60.28420774566736
5881738;24.78672858789052;60.28428311180785
5881745;24.818352016997107;60.28480637550909
5881749;24.8364230728523;60.2851020051888
5881750;24.840940895977123;60.28517552871205
5881751;24.845458742668168;60.28524889867344
5881754;24.85901242364765;60.28546808717061
5881755;24.863530364112567;60.28554084286873
5881756;24.8680483278982;60.285613444997075
5881757;24.872566314955435;60.28568589355411
5881758;24.87708432523517;60.28575818853821
5881762;24.895156597596763;60.286045832714386
5881763;24.899674723252264;60.28611735981058
5881764;24.904192871835573;60.28618873332454
5881765;24.908711043297558;60.28625995325471
5881766;24.913229237589128;60.286331019599565
5881767;24.917747454661118;60.28640193235751
5881768;24.922265694464432;60.28647269152708
5881769;24.92678395694995;60.28654329710673
5881773;24.944857232731337;60.28682418349545
5881774;24.949375607890854;60.28689402110256
5881775;24.953894005437817;60.28696370511064
5881776;24.958412425322997;60.28703323551812
5881777;24.962930867497345;60.28710261232356
5881778;24.967449331911645;60.28717183552542
5881780;24.9764863272637;60.28730982111247
5881783;24.990041985863105;60.28751564742892
5881786;25.0035978419686;60.28772009123281
5881787;25.008116504331294;60.28778793193555
5881788;25.012635188442513;60.287855619019865
5881789;25.017153894253063;60.287923152484325
5881790;25.02167262171384;60.28799053232744
5881791;25.02619137077563;60.28805775854777
5881792;25.030710141389303;60.28812483114387
5881793;25.035228933505696;60.288191750114265
5881796;25.048785438379507;60.28839158525677
5881799;25.062342135007828;60.288590037716055
5881802;25.075899022063002;60.28878710745342
5881803;25.080418026502354;60.28885249008771
5881809;25.107532491615604;60.28924155937361
5881810;25.112051641755;60.28930586648818
5881811;25.11657081251195;60.28937001995149
5881812;25.121090003837253;60.28943401976214
5881813;25.12560921568174;60.28949786591875
5881815;25.134647700731467;60.2896250972643
5881816;25.13916697383832;60.28968848245049
5881824;25.175321886166827;60.29019003208156
5883529;24.515891062530525;60.27724682336165
5883533;24.53395408861139;60.277583560854
5883537;24.552017545012532;60.27791784342971
5883539;24.56104943360371;60.27808406408769
5883543;24.579113529608097;60.278414664071946
5883545;24.58814573623754;60.27857904336963
5883546;24.592661879037585;60.27866100283864
5883558;24.64685762676691;60.27963254642694
5883559;24.65137410710191;60.27971251083622
5883564;24.67395689211386;60.28011003067308
5883567;24.687506868025825;60.280346700745746
5883572;24.71009066513783;60.28073808100327
5883574;24.719124359212373;60.28089355861448
5883576;24.72815815282974;60.28104842221017
5883579;24.741709029040237;60.28127956629532
5883580;24.746226037123417;60.281356307301444
5883581;24.750743069797988;60.28143289479371
5883582;24.755260127014918;60.281509328770404
5883583;24.759777208725144;60.28158560922989
5883584;24.764294314879635;60.281661736170534
5883588;24.78236298295878;60.28196470871167
5883589;24.786880210598557;60.282040068033396
5883595;24.813984081866952;60.28248899980458
5883596;24.818501477525285;60.282563284391486
5883597;24.823018896989957;60.28263741543835
5883598;24.827536340211914;60.282711392943604
5883599;24.83205380714205;60.28278521690567
5883600;24.836571297731293;60.28285888732293
5883601;24.841088811930558;60.28293240419377
5883602;24.84560634969073;60.28300576751662
5883603;24.85012391096276;60.28307897728989
5883604;24.854641495697546;60.283152033511975
5883605;24.859159103845997;60.283224936181334
5883606;24.863676735359;60.28329768529637
5883608;24.87271206828235;60.2834427228572
5883609;24.87722976959449;60.28351501129982
5883612;24.890783012343597;60.28373095525789
5883614;24.89981862269588;60.28387415007281
5883615;24.904336462280543;60.28394551712848
5883616;24.908854324738773;60.28401673061425
5883617;24.913372210021436;60.28408779052854
5883618;24.917890118079434;60.284158696869845
5883619;24.922408048863648;60.284229449636626
5883620;24.92692600232495;60.28430004882733
5883627;24.958552307386974;60.284789942904645
5883628;24.963070440496757;60.28485931343213
5883629;24.96758859584154;60.28492853036991
5883630;24.972106773372197;60.284997593716525
5883631;24.976624973039595;60.285066503470425
5883632;24.981143194794583;60.28513525963016
5883633;24.985661438588036;60.28520386219424
5883634;24.990179704370842;60.28527231116113
5883636;24.999216301707865;60.28540874829757
5883637;25.003734633163813;60.28547673646414
5883638;25.00825298641254;60.28554457102767
5883639;25.012771361404887;60.28561225198666
5883640;25.017289758091714;60.28567977933965
5883641;25.02180817642389;60.2857471530852
5883642;25.026326616352243;60.28581437322183
5883643;25.030845077827646;60.28588143974809
5883644;25.035363560800935;60.28594835266254
5883645;25.039882065222958;60.28601511196372
5883646;25.04440059104454;60.286081717650184
5883654;25.080549562103382;60.28660903283989
5883655;25.085068278309073;60.28667425592944
5883657;25.09410577339514;60.28680424122021
5883658;25.098624552177203;60.2868690034186
5883659;25.10314335171972;60.28693361198379
5883660;25.107662171973505;60.286998066914386
5883661;25.11218101288938;60.28706236820898
5883663;25.121218756510768;60.28719050988463
5883664;25.125737659117906;60.287254350262906
5883666;25.13477552567915;60.28738157009345
5883667;25.13929448953489;60.28744494954298
5883668;25.143813473708473;60.28750817534684
5883672;25.161889612597406;60.287759542078255
5885378;24.511545799382887;60.27491965188973
5885379;24.516061179831368;60.275004212181216
5885386;24.547669598603928;60.275591838606736
5885391;24.570247843826373;60.276006969087895
5885393;24.579279327738863;60.2761719472629
5885394;24.58379510931852;60.27625420619669
5885395;24.588310917248506;60.27633631169225
5885411;24.660567387796576;60.27762913058748
5885419;24.69669808528422;60.278260807559064
5885420;24.701214536048536;60.27833907653118
5885423;24.714764038602812;60.278572962541084
5885424;24.71928058937791;60.27865061756994
5885425;24.72379716503311;60.27872811910876
5885426;24.728313765519403;60.27880546715587
5885430;24.74638041479469;60.27911332439388
5885431;24.750897138700857;60.27918990495745
5885432;24.755413887143856;60.27926633201932
5885433;24.759930660074673;60.27934260557785
5885436;24.77348112530345;60.27957050521686
5885437;24.777997995695017;60.27964616474554
5885438;24.782514890329118;60.279721670762655
5885439;24.787031809156723;60.279797023266575
5885445;24.814133827438653;60.28024591442185
5885446;24.818650914247097;60.28032019228794
5885448;24.827685159217957;60.28046828744006
5885449;24.832202317282217;60.2805421047229
5885451;24.841236704323027;60.28068927869414
5885452;24.845753933201447;60.28076263537933
5885453;24.85027118558643;60.280835838528844
5885454;24.8547884614289;60.28090888814102
5885455;24.859305760679767;60.28098178421434
5885456;24.863823083289972;60.28105452674721
5885458;24.872857798391987;60.281199551185246
5885464;24.899962499216812;60.281630939365314
5885465;24.904480029851968;60.28170229996359
5885466;24.90899758335555;60.28177350700583
5885467;24.913515159678433;60.281844560490484
5885468;24.91803275877154;60.281915460416
5885469;24.922550380585754;60.28198620678086
5885470;24.927068025071982;60.2820567995835
5885471;24.93158569218112;60.28212723882245
5885472;24.93610338186405;60.282197524496155
5885473;24.94062109407167;60.282267656603075
5885476;24.95417436535155;60.282477131508074
5885477;24.958692167166816;60.28254664933279
5885478;24.96320999126118;60.28261601358317
5885479;24.967727837585567;60.282685224257754
5885480;24.972245706090856;60.28275428135498
5885481;24.976763596727874;60.282823184873415
5885482;24.981281509447577;60.28289193481155
5885483;24.98579944420077;60.28296053116789
5885486;24.99935338017023;60.28316539873127
5885487;25.003871402566244;60.283233380745614
5885488;25.00838944675015;60.283301209170766
5885489;25.01290751267277;60.28336888400525
5885491;25.02194370953776;60.28350377289644
5885492;25.02646184038182;60.283570986950195
5885493;25.030979992768103;60.283638047407464
5885494;25.035498166647436;60.28370495426681
5885495;25.040016361970675;60.283771707526725
5885496;25.044534578688715;60.28383830718583
5885497;25.049052816752372;60.283904753242666
5885498;25.053571076112522;60.28397104569577
5885500;25.062607658525696;60.28410316978509
5885501;25.067125981480416;60.28416900141845
5885502;25.07164432553503;60.28423467944236
5885504;25.080681076747307;60.284365574656206
5885505;25.085199483806647;60.28443079184329
5885506;25.089717911769295;60.2844958554153
5885507;25.094236360586027;60.284560765370784
5885509;25.103273320585178;60.284690124426604
5885510;25.107791831669303;60.284754573524125
5885511;25.112310363410867;60.28481886899956
5885512;25.11682891576073;60.284883010851466
5885513;25.121347488669727;60.28494699907848
5885514;25.125866082088685;60.28501083367922
5885515;25.13038469596843;60.28507451465231
5885516;25.134903330259807;60.28513804199633
5885518;25.143940659880705;60.28526463579182
5885522;25.162015561898297;60.28551597977403
5885523;25.166534337694095;60.28557843167649
5885524;25.171053133508096;60.285640729938976
5885525;25.175571949291136;60.28570287456018
5885526;25.180090784993972;60.28576486553878
5887227;24.5117161980169;60.27267704730531
5887228;24.5162312700474;60.27276159994914
5887232;24.534291828467367;60.273098276532835
5887238;24.561383471606813;60.27359868923394
5887257;24.647179939424245;60.27514689146113
5887258;24.651695802519306;60.27522684140455
5887259;24.65621169122402;60.27530663789734
5887260;24.660727605489384;60.275386280937745
5887262;24.669759510506136;60.275545106654604
5887264;24.678791517177547;60.275703318541375
5887271;24.71040433539774;60.27625222603605
5887272;24.71492055256874;60.27633002751468
5887274;24.723953061632415;60.27648517004682
5887275;24.728469353427027;60.27656251109695
5887279;24.746534767880078;60.276870340485495
5887280;24.75105118306687;60.27694691412133
5887281;24.755567622785;60.27702333426934
5887282;24.760084086985426;60.27709960092784
5887286;24.77815018762952;60.27740313263398
5887287;24.782666773505948;60.277478631820344
5887288;24.787183383570444;60.27755397750736
5887293;24.80976679499735;60.27792840339544
5887294;24.814283549160265;60.278002828052315
5887295;24.818800327167917;60.27807709919852
5887296;24.82331712897123;60.27815121683242
5887300;24.841384573159875;60.27844615221316
5887301;24.8459014932056;60.27851950226164
5887302;24.850418436752612;60.27859269878827
5887303;24.85493540375184;60.27866574179146
5887304;24.85945239415423;60.27873863126965
5887305;24.86396940791068;60.27881136722122
5887307;24.873003505289546;60.27895637853828
5887308;24.877520588813823;60.27902865390063
5887309;24.882037695495864;60.27910077573012
5887310;24.886554825286613;60.27917274402516
5887313;24.90010635282026;60.27938772768813
5887314;24.90462357455498;60.27945908182991
5887315;24.909140819153002;60.27953028242953
5887316;24.913658086565214;60.27960132948539
5887317;24.918175376742532;60.279672222996
5887319;24.9272100251961;60.27981354937528
5887320;24.931727383374195;60.279883982240904
5887322;24.940762167387444;60.28002438731652
5887326;24.95883200466753;60.2803033548026
5887327;24.963349519795614;60.28037271277674
5887331;24.98141980206703;60.28064860903888
5887335;24.99949043679559;60.28092204821426
5887336;25.0040081501808;60.2809900240772
5887337;25.008525885348995;60.28105784636483
5887338;25.013043642251052;60.28112551507567
5887339;25.01756142083786;60.28119303020827
5887340;25.02207922106029;60.28126039176117
5887341;25.026597042869213;60.28132759973289
5887342;25.031114886215498;60.28139465412201
5887343;25.035632751050002;60.28146155492704
5887344;25.040150637323624;60.281528302146555
5887345;25.04466854498723;60.28159489577912
5887346;25.04918647399167;60.28166133582327
5887347;25.053704424287794;60.281727622277586
5887348;25.058222395826526;60.281793755140626
5887349;25.062740388558666;60.28185973441097
5887350;25.067258402435108;60.28192556008716
5887351;25.071776437406704;60.281991232167805
5887353;25.08081257043878;60.282122115536694
